tradeDate,ticker,scenario,buy_surface_tier,sell_archetype,ranking_score,stockPrice,return_5d_pct,drawdown_20d_pct,extension_50d_pct,relative_return_63d_pct,rs63_cross_section_pct,ivRank1y,iv30d,rr25,rr25_pct252,callskew,callskew_pct252,call_wing_30,call_wing_10,call_wing_10_pct252,call_kink,call_kink_pct252,put_wing_10_pct252,iv10d_pct252,avgOptVolu20d,oi,dollar_stock_volume,confidence_core,mktWidthVol,nextErn,wksNextErn,earnings_near_front_expiry,sector,sectorName,bestEtf,universe_size,liquid_universe_size,chain_confirmed,failure_reason,expiry,dte,leg1_action,leg1_strike,leg1_delta,leg1_bid,leg1_ask,leg1_oi,leg1_volume,leg2_action,leg2_strike,leg2_bid,leg2_ask,leg2_oi,leg2_volume,spread_width,entry_cash,target_leg2_price,contract_wing_iv_points,event_inside_expiry,lower_otm_pct,selection_distance
2026-08-18,LLY,buy-first standard,good,,50.595238095238095,1224.67,0.7287322854722555,-0.195587863773039,4.455934755533697,22.54216506141316,83.33333333333334,24.11,30.295499999999997,1.9842999999999975,72.22222222222223,-0.5963999999999956,32.53968253968254,0.2775000000000034,-1.465200000000003,3.1746031746031744,0.5630000000000024,46.03174603174603,17.857142857142858,33.73015873015873,47381.85,372710,3105430586.7200003,97.1455,3.21802,0000-00-00,10,False,Major Pharmaceuticals,Healthcare,XLV,306,268,False,long-call quote wider than 0.20; one leg has OI below 25,2026-10-02,46.0,BTO,1380.0,0.14610413680717618,7.35,11.0,12.0,4.0,STO,1400.0,3.0,10.45,32.0,3.0,20.0,11.0,11.1,,False,,
2026-08-19,CRSP,buy-first standard,good,,50.21825396825397,58.72,8.459549316586635,0.0,12.120124340301386,21.532372848288393,81.31147540983606,22.33,58.7382,1.266699999999993,67.06349206349206,0.3532000000000082,29.761904761904763,1.5037999999999982,2.1373999999999995,9.523809523809524,6.883400000000002,67.06349206349206,74.2063492063492,66.26984126984127,3024.65,68443,73250994.69,70.9706,20.44646,0000-00-00,11,False,Biotechnology,Healthcare,XLV,305,268,False,no higher listed call strike,,,,,,,,,,,,,,,,,,,,False,,
2026-08-20,LYFT,buy-first standard,good,,49.68253968253968,17.34,0.9900990099009688,-1.9785189372526937,12.108203165408082,29.66953461199995,87.54098360655738,11.38,42.6633,1.8490999999999929,61.904761904761905,0.2041000000000039,30.15873015873016,2.180500000000002,6.726399999999998,44.44444444444444,4.465399999999995,68.65079365079364,58.73015873015873,5.158730158730159,21807.2,599773,218065997.94,77.9159,4.53855,0000-00-00,10,False,Application Software,Industrials,XLI,305,267,False,one leg has OI below 25,2026-10-02,44.0,BTO,20.5,0.1602108616125809,0.17,0.26,5.0,188.0,STO,21.0,0.13,0.23,6.0,188.0,0.5,0.26,0.36,,False,,
2026-08-18,HUM,buy-first standard,good,,49.642857142857146,383.43,2.1417725565411994,-3.895029701481323,0.4230849213204601,23.22293492028391,83.66013071895425,45.21,45.3616,2.5800999999999945,65.87301587301587,-0.4444000000000017,38.888888888888886,1.516999999999996,-1.4157999999999973,5.555555555555555,-2.952599999999997,28.571428571428573,59.92063492063492,53.57142857142857,4449.65,128741,522409876.95,90.2365,10.62161,0000-00-00,11,False,Health Insurance & Managed Care,Healthcare,XLV,306,268,False,long-call quote wider than 0.20; one leg has OI below 25,2026-10-02,46.0,BTO,500.0,0.14628735768057796,1.2,6.3,0.0,76.0,STO,510.0,1.25,6.0,0.0,21.0,10.0,6.3,6.3999999999999995,,False,,
2026-08-17,LLY,buy-first standard,good,,49.56349206349206,1185.79,-3.364111256896507,-3.364111256896507,1.2967598089884902,15.507561694354544,74.50980392156863,27.23,30.9328,1.666799999999995,61.111111111111114,-0.6378999999999984,30.952380952380953,0.8497999999999983,1.540700000000001,31.746031746031747,1.9566000000000052,56.34920634920635,16.666666666666668,29.761904761904763,47376.45,364825,3151049623.0400004,98.8508,3.72226,0000-00-00,10,False,Major Pharmaceuticals,Healthcare,XLV,306,268,False,long-call quote wider than 0.20; one leg has OI below 25,2026-10-02,47.0,BTO,1340.0,0.15940596840576757,7.7,13.5,3.0,2.0,STO,1360.0,4.6,12.05,10.0,2.0,20.0,13.5,13.6,,False,,
2026-08-20,MSTR,sell-first,,grab,54.08730158730158,112.06,14.370279648907935,0.0,12.13153992247056,-32.462050613937585,3.278688524590164,54.85,78.2645,-9.690299999999992,0.0,5.830399999999997,99.2063492063492,23.176500000000004,26.69410000000001,96.42857142857144,8.100999999999999,88.88888888888889,0.0,81.34920634920636,397418.85,3013208,1808857700.25,97.8587,3.98799,0000-00-00,10,False,Application Software,Technology,XLK,305,267,True,,2026-08-28,9.0,STO,150.0,0.04308134905750613,0.32,0.38,2474.0,1949.0,BTO,145.0,0.43,0.5,442.0,396.0,5.0,0.32,0.22,28.332065544464413,False,,
2026-08-21,MSTR,sell-first,,grab,53.69047619047619,119.14,27.61353898886032,0.0,19.14428919441096,-27.637307485626216,7.213114754098362,55.29,78.2629,-9.019999999999996,0.3968253968253968,5.515799999999999,98.41269841269842,27.264099999999985,28.4311,97.22222222222224,4.90000000000002,79.36507936507937,1.984126984126984,80.55555555555556,426973.9,3170021,2131369017.55,96.6967,3.79081,0000-00-00,9,False,Application Software,Technology,XLK,305,270,True,,2026-08-28,8.0,STO,160.0,0.038284436013965265,0.26,0.32,442.0,2691.0,BTO,155.0,0.34,0.39,1237.0,2797.0,5.0,0.26,0.16,33.33335716200053,False,,
2026-08-19,MSTR,sell-first,,grab,53.45238095238095,103.87,9.405940594059414,0.0,3.843000819786857,-39.129533220070755,1.639344262295082,47.73,73.5299,-7.981800000000007,0.3968253968253968,4.886600000000001,96.82539682539682,19.031599999999997,21.877899999999997,92.06349206349206,5.926400000000001,84.92063492063492,0.3968253968253968,66.66666666666667,380247.45,2868838,1481139079.56,96.9345,5.12693,0000-00-00,10,False,Application Software,Technology,XLK,305,268,True,,2026-08-28,10.0,STO,140.0,0.03357470813520596,0.24,0.29,762.0,2338.0,BTO,135.0,0.3,0.39,565.0,935.0,5.0,0.24,0.13999999999999999,27.885764139286294,False,,
2026-08-17,GS,sell-first,,grab,54.24603174603175,1050.83,1.666005553351857,-4.383945550995905,-0.2908827022335192,7.351614482032721,60.45751633986928,37.88,29.7756,1.0405000000000015,1.5873015873015872,-0.3190999999999988,95.63492063492065,0.7270000000000003,3.3762000000000043,99.2063492063492,4.165300000000002,86.5079365079365,15.07936507936508,48.41269841269841,36360.45,467287,1961430235.06,98.9515,3.02488,0000-00-00,8,False,Investment Banking & Brokerage,Financials,XLF,306,268,False,far-call quote wider than 0.10,2026-08-21,5.0,STO,1125.0,0.04083699441267555,0.43,0.71,285.0,129.0,BTO,1120.0,0.61,1.02,770.0,104.0,5.0,0.43,0.32999999999999996,2.919496449226772,False,,
2026-08-20,COIN,sell-first,,grab,53.76984126984127,171.56,11.656361861373243,0.0,8.515520831488477,-10.78664982002525,20.983606557377048,68.49,70.2888,-7.236399999999989,0.0,4.122900000000001,98.015873015873,17.877300000000005,22.2846,98.41269841269842,7.043899999999994,78.57142857142857,0.3968253968253968,67.06349206349206,138560.05,1166740,1259514828.0,98.6072,4.30392,0000-00-00,10,False,Financial Data & Exchanges,Financials,XLF,305,267,False,far-call quote wider than 0.10,2026-08-28,9.0,STO,225.0,0.038648511421365446,0.29,0.42,189.0,441.0,BTO,220.0,0.41,0.5,480.0,210.0,5.0,0.29,0.18999999999999997,25.424890535097365,False,,
2026-08-13,LRCX,sell-first,,grab,53.670634920634924,336.71,9.19379945518224,0.0,-0.3067393840341603,11.214607262109856,64.91803278688525,57.5,64.4632,-1.0931000000000068,0.3968253968253968,1.4087000000000105,99.6031746031746,5.945399999999992,8.2774,96.82539682539682,7.064599999999999,79.76190476190476,2.380952380952381,64.68253968253968,54323.65,645895,3573013453.3700004,94.4312,5.70704,0000-00-00,9,False,Semiconductor Equipment & Materials Manufacturing,Technology,XLK,305,265,False,far-call quote wider than 0.10,2026-08-21,9.0,STO,420.0,0.03446936742779646,0.43,0.83,1594.0,43.0,BTO,410.0,0.7,1.05,1305.0,54.0,10.0,0.43,0.32999999999999996,12.358053691066207,False,,
2026-08-20,NEM,sell-first,,grab,53.53174603174603,127.39,11.94200351493848,0.0,26.50723253139589,18.78257096726661,80.65573770491802,50.83,44.8738,-2.8037000000000063,0.3968253968253968,1.7749999999999986,96.82539682539682,5.956000000000003,11.269800000000004,97.22222222222224,4.942299999999996,76.19047619047619,9.92063492063492,38.095238095238095,26956.85,599821,914216599.4,79.443,4.62693,0000-00-00,9,False,Gold,Materials,XLB,305,267,False,no 2-6 delta call in 5-19 DTE,,,,,,,,,,,,,,,,,,,,False,,
2026-08-13,SMCI,sell-first,,grab,53.492063492063494,39.27,32.62411347517731,0.0,26.83125339121,19.60659990746896,79.67213114754098,63.25,81.0188,-7.1492000000000075,1.5873015873015872,5.3899000000000115,94.84126984126983,20.129199999999997,26.490799999999993,94.84126984126983,7.802999999999997,80.15873015873017,1.1904761904761905,68.25396825396825,287321.3,2582965,2037125754.31,87.5663,7.27761,0000-00-00,11,False,Computer Hardware Manufacturing,Technology,XLK,305,265,False,far-call bid below 0.20,2026-08-21,9.0,STO,55.0,0.02748094850342963,0.06,0.09,6862.0,2953.0,BTO,50.0,0.18,0.21,19563.0,14147.0,5.0,0.06,0.1,32.41729704036117,False,,
2026-08-12,FDX,sell-first,,grab,53.39285714285714,326.37,4.756860857005285,0.0,2.213002162830513,-15.70257540940272,18.688524590163937,31.88,25.8224,1.2535999999999987,8.333333333333334,0.0188999999999985,93.25396825396824,2.5268000000000015,7.704200000000004,97.22222222222224,5.0351,73.41269841269842,59.12698412698413,9.523809523809524,4623.05,52593,490212576.67,91.2646,3.60866,0000-00-00,11,False,Freight & Logistics Services,Industrials,XLI,305,260,False,far-call bid below 0.20; far-call quote wider than 0.10,2026-08-21,10.0,STO,355.0,0.049810062879002776,0.05,1.5,77.0,0.0,BTO,350.0,0.3,0.82,504.0,7.0,5.0,0.05,0.1,11.169515312225892,False,,
2026-08-21,NEM,sell-first,,grab,53.29365079365079,131.99,12.61945392491468,0.0,30.075804461543942,21.714328575049645,82.62295081967214,54.48,45.6882,-2.328400000000002,2.380952380952381,1.4639000000000024,94.44444444444444,6.429799999999993,10.736399999999996,96.42857142857144,4.128,73.01587301587301,8.73015873015873,44.84126984126984,28022.55,608188,943858869.8,87.941,4.56977,0000-00-00,8,False,Gold,Materials,XLB,305,270,False,no 2-6 delta call in 5-19 DTE,,,,,,,,,,,,,,,,,,,,False,,
2026-08-12,LRCX,sell-first,,grab,53.25396825396825,325.38,4.6877513593513775,0.0,-3.639020362616752,9.99499397189796,66.22950819672131,56.7,64.4816,-0.9258999999999986,0.3968253968253968,0.9960999999999984,96.82539682539682,2.749799999999994,5.3339,93.65079365079364,6.71050000000001,77.77777777777777,1.1904761904761905,61.507936507936506,53708.45,630499,3450924792.92,97.9479,5.16405,0000-00-00,10,False,Semiconductor Equipment & Materials Manufacturing,Technology,XLK,305,260,False,far-call quote wider than 0.10,2026-08-21,10.0,STO,400.0,0.042826060097039105,0.49,0.75,4491.0,111.0,BTO,395.0,0.61,0.9,34.0,11.0,5.0,0.49,0.39,3.8119494037680557,False,,
2026-08-17,LRCX,sell-first,,grab,53.23412698412698,342.66,11.1774439505532,0.0,1.5182407534143127,17.120350103717264,77.45098039215686,50.23,61.4649,-0.6043000000000021,1.984126984126984,0.7063000000000059,94.44444444444444,3.311399999999992,5.307300000000012,92.85714285714286,6.932300000000012,78.96825396825396,7.5396825396825395,53.17460317460318,53989.65,627021,3569296797.6400003,97.2839,5.37196,0000-00-00,9,False,Semiconductor Equipment & Materials Manufacturing,Technology,XLK,306,268,False,far-call bid below 0.20; far-call quote wider than 0.10,2026-08-21,5.0,STO,395.0,0.042539829835341506,0.16,1.21,558.0,72.0,BTO,390.0,0.58,0.77,582.0,289.0,5.0,0.16,0.1,9.651692387482703,False,,
2026-08-11,FANG,sell-first,,grab,53.1547619047619,202.21,5.45501955671448,-1.777820954971587,5.673144357427251,2.1350836610164903,48.52459016393443,53.12,34.7059,0.4812000000000012,5.9523809523809526,0.3160999999999987,82.14285714285714,2.227000000000004,4.894399999999997,87.6984126984127,3.0885999999999925,87.6984126984127,3.968253968253968,40.87301587301587,2342.55,74779,392010694.0,85.2588,2.80258,0000-00-00,11,False,Oil & Gas Exploration,Energy,XLE,305,266,False,far-call bid below 0.20; far-call quote wider than 0.10,2026-08-21,11.0,STO,230.0,0.021132228744657002,0.1,0.35,1161.0,7.0,BTO,220.0,0.35,0.65,1167.0,177.0,10.0,0.1,0.1,9.19996656219093,False,,
2026-08-21,MRK,sell-first,,grab,53.05555555555556,152.93,12.9134672179563,0.0,19.476002456238483,31.902140605941653,88.85245901639345,67.86,28.7112,0.3582999999999998,3.968253968253968,0.4692000000000043,91.66666666666669,2.3973000000000013,4.652100000000004,93.65079365079364,2.579100000000004,73.80952380952381,21.825396825396822,58.333333333333336,33533.8,560806,1470366070.0900002,85.4288,3.42311,0000-00-00,9,False,Major Pharmaceuticals,Healthcare,XLV,305,270,False,far-call bid below 0.20; far-call quote wider than 0.10,2026-08-28,8.0,STO,165.0,0.04772804846403125,0.12,0.23,292.0,83.0,BTO,162.5,0.26,0.32,5.0,111.0,2.5,0.12,0.1,4.780961231628189,False,,
2026-08-19,COIN,sell-first,,grab,52.400793650793645,159.02,6.947340103571187,-4.994623013502197,0.7968925500815294,-19.83128272142421,11.475409836065571,59.16,66.3985,-5.091400000000007,2.380952380952381,3.3506,92.46031746031746,15.243099999999998,18.072199999999995,88.88888888888889,4.911000000000001,70.23809523809524,2.7777777777777777,49.6031746031746,126705.0,1129119,1128087533.02,95.6713,5.58996,0000-00-00,10,False,Financial Data & Exchanges,Financials,XLF,305,268,False,far-call bid below 0.20; far-call quote wider than 0.10,2026-08-28,10.0,STO,205.0,0.036897124547847576,0.12,0.67,143.0,74.0,BTO,200.0,0.43,0.5,429.0,1013.0,5.0,0.12,0.1,19.687121173883494,False,,
